big dark moth	ilunpe handia
striped big moth	Arraildura handia
gray big moth	gris handia, polila
spotted gray big moth	moth handia, gris orbandua
spotted big moth	txuleta handia
black big moth	beltza, polipolipoltxa handia
blackish big moth	ilunpe handia
slender moth.	txorten liraina.
to get snowed in	elurra egiteko:
I rode the horse into the water and found that it was really deep.	Zaldia uretan sartu eta benetan sakona zela ikusi nuen.
every evening my father drives his car into the garage	gauero, aitak garajean gidatzen du autoa
to go away and disappear	joan eta desagertu
there's supposed to be a movie at the school tonight.	pentsatzen da film bat dagoela eskolan gaur gauean.
the Budget Committee meets next week	Aurrekontuaren Batzordea datorren astean bilduko da
me we finished building the house.	etxea eraiki berri dugu.
he threw his knife and it stuck in the tree	labana bota eta arbolan itsatsi zuen
a piece of wood stuck in his hand when he fell off the horse	zaldiz erori zenean, eskuan itsatsitako zur-zati bat
I hope no nail pierces any of our tires	Gure pneumatikoetako edozein iltze ez zulatzea espero dut
the woman stuck her finger with a needle while she was sewing.	emakumeak, josten ari zela, atzamarra orratz batekin jo zuen.
I found the cheese infested with black ants	Inurri beltzekin inurritutako gazta aurkitu nuen
I found that the piece of meat that was sitting in the hogan was infested with worms	Etxean eserita zegoen haragi-zatia zizarez josita zegoela ikusi nuen
he's going along in the truck with a load of lumber that's just about to fall off.	kamioian barrena doa, itzaltzear dagoen egurrezko karga batekin.
I entered the horse corral on my horse and dismounted	Nire zaldian sartu nintzen, ziztu bizian
the feather floated away through the air	lumak airean flotatu zuen
when my little brother was riding a bucking burro he rode it bucking around the corner of the building	Nire anaia txikia bucking asto bat muntatzen ari zela, bucking jarri zuen eraikinaren izkinaren inguruan
at the War Dance my older brother was riding a bucking horse and he rode it away behind the brush shelter where food was prepared.	Gerra-dantzan, nire anaia zaharrena zaldiz betetako zaldi bat muntatzen ari zen, eta janaria prestatzen ari zen aterpetxetik urrundu zuen.
I was among those who took the emetic at the ceremony.	Ni enetika zeremonian hartu zutenen artean nengoen.
to become the middle of the winter	neguko ingurune bihurtzeko
a large nail went into my tire	azazkal handi bat sartu zen nire pneumatikoan
the water flowing from beneath the rock trickles down into the wash.	arrokaren azpian dabilen ura beherantz irristatzen da garbitzean.
I milk my goat two times a day because it doesn't take long for her milk to accumulate..	Esnea egunean bitan ahuntzen dut, esnea pilatzeko denbora asko behar duelako...
the belt was carried off from our place.	gerrikoa gure lekutik kanpo eraman zuten.
I chased my horse off last night	Anoche zaldiaren atzetik ibili ziren
my grandfather rode over the hill and disappeared from sight	nire aitona muinoaren gainean zamalkatu eta ikusmenetik desagertu zen
I rode my burro in last night or last night my burro came in on me	Puse mi burro en anoche o anoche mi burro entró en mí
to flow away and disappear.	jariatzea eta desagertzea.
your teacher	zure irakaslea
his teacher	maisua
our teacher	gure maisua
that is this man's name	gizon honen izena dela
that became my name when I was still small	oraindik txikia nintzela nire izen bihurtu zen
the crow took off when he saw me	belea kendu egin zen ikusi nuenean
a cloud appeared above us and then raced away.	hodei bat agertu zen gure gainean, eta gero korrika egin zuen urruti.
yesterday I towed my older brother's car into the repair shop	atzo eraman nuen nire anaia zaharrenaren autoa konponketa-lantegian
I dragged away a horse that I found that was run over by a car on the highway.	Errepidean auto batek harrapatu zuen zaldi bat arrastatu nuen.
to step in quietly	isilik
the little boy stepped quietly into the hogan and ate a cookie.	haurra lasai sartu zen etxean eta galleta bat jan zuen.
I did the laundry for my grandmother this morning	Garbitegia amonarentzat egin dut gaur goizean
that boy had a ceremony because he  is reportedly subject to fits	Zeremonia izan zuen haurrak, doikuntzei lotuta dagoela jakinarazten diotelako
take care of your moccasins and don't lose them!	zaindu zure mokasinak eta ez galdu!
to sink it	hondoratzera
I lead my father's horse into the horse corral for him in the evening.	Aitaren zaldia zaldi-uhalera eramaten dut gauean.
last night I couldn't get to sleep right away	Ezin izan dut lokartu
don't forget that I put the stew on the stove.	ez ahaztu berogailuan jartzen dudala gisatua.
we drove pegs into the roadway	larakoak bidean eramaten ditugu
my grandmother didn't like it when I snapped her picture as she was grinding	nire amona ez zitzaidan gustatu argazkia ipintzean
I always shift gears going up hill	Beti aldatzen dira engranajeak muinoa igoz
I carried off my mother's purse and hid it in the hen house.	Amaren poltsa atera eta oiloan ezkutatu nuen.
I can't swallow my medicine because I have such a sore throat	Ezin dut botika irentsi eztarriko min hori dudalako
take one of these pills every hour	pilula hauetako bat hartu orduro
take these pills with water.	hartu pilula hauek urarekin.
I took some mud into the hogan	Lokatz pixka bat hartu nuen etxean
I was going to take some mud into the hogan but my grandmother said not to do so	Lokatz pixka bat hartu behar nuen etxean, baina amonak ezetz esan zuen.
the boy stumbled on a stone and went head over heels	haurrak harri batekin egin zuen topo, eta burua izan zen orpoen gainean
my father put me on the horse but I fell off	aitak zaldian jarri ninduen, baina erori egin nintzen
I was helping my older brother build a hogan when I fell	Anaia zaharrenari, erori nintzenean, su bat eraikitzen laguntzen ari nintzen
when the whirlwind got close I ran for the hogan and darted inside	zurrunbiloa hurbildu zenean korrika egin eta barruan ilundu zen
last night in the snowstorm I had a flat tire and some white man helped me	anoche elur-ekaitzean pneumatiko lau bat izan nuen, eta gizon zuri batek lagundu zidan
I wish somebody would help me	Norbaitek laguntzea nahi dut
when my car broke down on me I spent the night in it because there was no one to help me	nire autoa nigan puskatu zenean, gaua bertan eman nuen, laguntzeko inor ez zegoelako
when I was x-rayed at the hospital the doctor told me to inhale	ospitalean erradiografiatuta nengoenean, medikuak arnasteko esan zidan.
when I hauled the barrel of water I rolled it into the brush shelter and covered it with a tarpaulin	ur-upela garraiatu nuenean, eskuilaren babeslekuan bildu eta olana batez estali nuen.
Mr. Nez always beats his wife when he drinks	Nez jaunak beti jotzen du emaztea edaten duenean.
one shouldn't beat his wife.	batek ez luke emazteari irabazi behar.
I voted for Mr. Tso	Tso jaunaren aldeko botoa
we entered the dining hall but found it to be full	jangelan sartu ginen, baina beteta zegoela iruditu zitzaigun.
the telephone line runs into the trading post.	telefono-linea trading postuan exekutatzen da.
the trader has a goiter	traderrak goiter bat du
the wind didn't let up until midnight	haizeak ez zuen gauerdira arte utzi
the wind blew my hat away from inside the train	haizeak nire txapela trenetik urrun jaurti zuen
I picked up the paper but it blew back down	Papera jaso nuen, baina behera egin zuen hegan
the rainstorm reached us from the foot of the mountain.	euria menditik etorri zitzaigun.
you can get a good price for mutton back east	prezio ona lor dezakezu ekialdeko itzulerako muttonerako
this car isn't worth a damn!	auto honek ez du merezi madarikatu bat!
you will eat only after you've washed your hands	eskuak garbitu ondoren bakarrik jango duzu
yesterday was the first time that I ever drove a tractor.	atzo erabili nuen lehen aldiz traktore bat.
we'll wait and see what the place looks like	itxaron, eta ikusi nolakoa den lekua
we'll wait and see how much it's worth	itxaron eta ikusi zenbat merezi duen
we'll wait and see who wins	itxaron eta ea nork irabazten duen
the circus hasn't come to town yet	zirkoa oraindik ez da iritsi hirira
I was one year old when my family moved to Chinle	Urtebete nuen nire familia Chinlera joan zenean
I'll give you a sheep when you've given me the money and not before.	Ardi bat emango dizut dirua eman didazunean eta ez lehenago.
before winter comes we come down off the mountain	negua iritsi baino lehen menditik jaisten gara
when it gets dark the baby starts to cry	umea ilundu eta negar egiten hasten da
you'll probably start to cry when your feet get cold	oinak hozten direnean hasiko zara negarrez
when the calf gets hungry it'll start to bawl.	txekorrak gosea duenean, laberatzen hasiko da.'
when I say now and give you this signal you'll start to dance.	Orain esan eta seinale hau ematen dizunean, dantzan hasiko zara.
I'll probably like it here when I get used to things... become acclimated	Seguru asko, gustatuko zait hemen gauzetara ohitzen naizenean... aklimatu
crooked eared one	bata zintzilik dagoen krookea
notched ear	belarri hozkatua
bent eared one	bat maldan
slit eared one	belarriak
droop eared one	droop belarriluze bat
tight eared one	bat egiteke sakatzea
broad eared one	bat malda
slit eared one.	slit orejoa.
striped many-legs	Hanka marratuak
little many-legs	hanka gutxi
big manylegs.	hanka handiak.
blue leg-dragger	leg-dragger urdina
little leg-dragger	ez oso leg-dragger
big leg-dragger	leg-dragger handia
slender leg-dragger	Itxi leg-dragger
black leg-dragger.	leg-dragger beltza.
bow legged one	hankako arkua
large ear-traveler	ear-bidaiari handia
yellow eartraveler	Eartraveler horia
black ear-traveler.	ear-traveler beltza.
great care should be taken about mixing elements of foreign religions with Navajo religion	arreta handia jarri behar da atzerriko erlijioen elementuak eta Navajo erlijioa nahastean.
I had five dollars I wanted to keep but I couldn't avoid spending them.	Bost dolar zituen, baina ezin zituen gastatu.
another land lies to the west.	beste lurralde bat mendebaldean dago.
I'll hold it for you until you return	Eutsi egingo diot, itzuli arte
I'll see that you have clothes until you finish school	Ikusiko dut arropa duzula eskola amaitu arte
my father furnished my clothing until I got out of school.	aitak arropa eman zidan eskolatik atera nintzen arte.
the rock fell to the ground	arroka lurrera erori zen
I threw a rock as far as the pine tree	Harri bat bota nuen pinuraino
I'll sit waiting for you here until you get back	Hemen egongo naiz zain, itzuli arte
hold this kitten for me until I return	Eutsi katutxo honi niretzat itzuli arte
we will sit in here until it stops raining.	hemen eseriko gara euria egin arte.
there's another highway going toward Santa Fe from Albuquerque.	Albuquerquetik Santa Fe-ra doan beste errepide bat dago.
eastward.	ekialderantz.
people who know how to read now read about events in different places in the Navaho newspaper. Before that we merely got our news by hearsay.	Navaho egunkarian hainbat lekutan gertaerei buruz irakurtzen dakiten pertsonak. Hori baino lehen, hearsay bidez jasotzen ditugu gure berriak.
I was hitting the ground with an axe and my father told me not to do it	Lurra aizkora batekin jotzen ari nintzen, eta aitak ez egiteko esan zidan.
to hit the water	ura jotzeko
I hit the water with my older brother's shoe and ran away.	Nire anaia zaharrenaren zapatarekin ura jo eta ihes egin nuen.
I've gotten fed up with my husband snoring all night long	Senarrarekin gau osoan zurrunga egin dut
my grandmother has it in for my husband	amonak barruan du senarrarentzat
dislike.)	atsekabea).
I have a darned good car	Auto ausart bat daukat
on that very day	egun berean
I went to town today.	Gaur hirira joan nintzen.
I don't want to go to bed	Ez dut ohera joan nahi
who wants to be a soldier?	Nork nahi du soldatu?
I was about to go to sleep when the dog began to bark	Lotaratzeko zorian zegoen, txakurra lapurretan hasi zenean.
I was just about to leave when it started to rain	Euria hasi zuenean ateratzear zegoen
I was just about to run out of money when luckily I got paid again.	Dirua ateratzear nengoen, zorionez berriro ordaindu zidatenean.
the bird built its nest when it was about to lay its eggs	txoria arrautzak jartzear zegoela eraiki zuen habia
nearly everyone has a car nowadays.	ia guztiek auto bat dute gaur egun.
zipper shoes	kremailera-oinetakoak
buckle shoes	hebilla-oinetakoak
slip-on shoes.	slip-on oinetakoak.
my daughter's children	alabaren seme-alabak
my wives	nire emazteak
my little sisters	nire ahizpa txikiak
my little brothers	nire anai-arreba txikiak
my cousins	lehengusuak
my big brothers	nire anai-arreba nagusiak
my cousins	lehengusuak
my nephews.	nire ilobak.
I'm friendly toward you	Atsegina naiz zurekin
my work was interrupted when the funds gave out	funtsen ondorioz nire lana eten egin zen
last night the car broke down on me	autoa hautsi egin zen nigan
I hear that Mr. Long has a broken leg	Aizu, Long jaunak hanka hautsi bat du
the little boy sat down and untied his shoes	haurrak eseri eta oinetakoak kendu zizkion
I was untying a sheep that my brother tied when it kicked me	Nire anaiak pateatu ninduenean lotu zuen ardi bat ateratzen ari nintzen
my mother took down her hair and washed it	amak ilea hartu eta garbitu egin zuen
my grandmother took down her loom and rolled it up	nire amonak hartu eta biribildu egin zuen
I can talk so much like Kee that you would think that it was really he.	Keek adina hitz egin dezaket, benetan bera zela pentsatuko zenukeelako.
winter place	neguan
he is talking in Navajo.	Navajon ari da hizketan.
the little boy came in on us with his shoes on wrong.	umea guregana sartu zen zapatak gaizki zeudela.
when my older sister came back from school she came back wearing bangs.	nire ahizpa nagusia eskolatik itzuli zenean besokoak erabiliz itzuli zen.
straighten out this tin for me.	lata hau niretzat zuzentzea.
I didn't straighten up until I got outside.	Ez naiz zuzenduko kanpora iritsi arte.
I got this hat as a present at the Christmas party last year	Txapel hau opari dut iazko Gabonetako festan
he has an erection	erekzio bat du
his tail sticks straight out	isatsa kanporantz jotzen du
the tree limb sticks straight out.	zuhaitzaren gorputz-adarra zuzenean kanporantz itsasten da.
I was lying in the shade with my arms outstretched when the horse stepped on me	Ni itzalean etzanda nengoen besoak luzatuta, zaldia zapaldu zitzaidanean
the cat is asleep with its legs outstretched.	katua lo dago hankak luzatuta dituela.
Mr. Nez fractured his arm when his horse threw him	Nez jaunak bere besoa hautsi zuen zaldiak bota zuenean
when the horse fell with me it fractured its foreleg.	zaldia nirekin erori zenean, karela hautsi zuen.
the dog is lying with outstretched legs underneath the wagon.	txakurra etzanda dago, hankak orgaren azpian luzatuta dituela.
there is some old lady sitting with outstretched legs by the trading post wall	dendako sarreran hankak zabalduta dituen andre zahar bat dago
sit down here with your feet out straight.	hankak eskuinerantz dituela esertzea.
my tie rod broke	nire hagatxoa hautsi egin zen
I'm really broke.	Oso apurtuta nago.
sit down here with your legs out straight.	hankak eskuinerantz dituzula eseri hemen.
when he put out his arm his son hit it with the ball	bere besoa atera zuenean, semeak pilotarekin jo zuen
I wish I could stretch my arms	Besoak luza nitzakeen
during the night while people were asleep I kicked the baby as I straightened out my legs	gauez, jendea lotan zegoela, haurrari patinatu nion hankak zuzenduz
I unrolled the roofing paper and cut it down the middle	Teilatu-papera askatu eta erditik moztu nuen
unroll that blanket and take a good look at it	Askatu manta hori eta eman begiratu bat
my father buílt a hogan on a level spot up in the mountains.	nire aitak sua egiten du mendian gora dagoen puntu batean.
our troops stormed the city (Lit. our soldiers raided into town	gure tropek eraso egin zioten hiriari (Lit. gure soldaduek amore eman zuten hirian
I went into town.	Hirira joan nintzen.
I couldn't take my family because there is no housing.	Ezin nuen familia hartu etxebizitzarik ez zegoelako.
I restraightened the nail	Azazkala zuzendu egingo dut
when he got into trouble I straightened his problem out for him.	arazoetan sartu nintzenean, beretzat zuzendu nuen arazoa.
when I finished working with the shovel I stood it up outside and went back in	palarekin lan egin nuenean kanpoan gelditu nintzen eta berriro sartu nintzen
baby likes to be stood up	umea zutik egotea gustatzen zaio
I twisted the cottonwood branch off by twisting it around and around	Cottonwood adarra jo nuen, inguruan eta inguruan bihurritu zelako
I twisted the chicken's head off.	Oilaskoaren burua itzuli nuen.
my little brother was putting on his shoes when he broke a shoestring.	nire anaia txikia zapatak jartzen ari zen zapata puskatu zuenean.
I had a girlfriend at school but a boy who was my cousin	Neska-laguna zuen eskolan, baina lehengusua zen haur bat
when my hair grows back out my older sister cuts it for me.	nire ilea berriro ateratzen denean, nire ahizpa zaharrenak niretzat mozten du.
I fell while I was running and nearly broke my big toe	Korrika nengoela erori nintzen, eta hatz lodia ia hautsi zidan
it means jail if one breaks the law.	legea hausten bada, kartzela esan nahi du.
we sold our car because we were broke	autoa saldu genuen, hautsi egin ginelako
I tore the cloth in two for my younger sister	Tore zapia bitan nire ahizpa gaztearentzat
the mound is dark colored on top	tontorra kolore ilunekoa da goialdean
toward self.)	ni aldera).
in some families the womenfolk talk to the children and tell them what clan they belong to.	familia batzuetan, womenfolk-ek haurrekin hitz egiten dute, eta zer taldetakoak diren esaten diete.
last year at this time I had planted my farm	iaz landatu nuen nire landetxea
when I waded across the river the water came up to here	ibaian zehar esnatu nintzenean ura honaino iritsi zen
this watermelon is a runty thing but it's sure expensive.	sandia hori emaritsua da, baina segurua da garestia.
if I were this tall I'd probably be a ball player.	ni altuera hori balitz, ziurrenik pilotari-jokalari bat izango nintzateke.
the gorge was this narrow.	eztarria estua zen.
when my arm went out of joint I did like this to it and it went back	nire besoa artikulaziotik atera zenean hau gustatu zitzaidan eta itzuli egin zen
I did like this to the car and it started	Hau gustatu zitzaidan autoan eta hasi nintzen
I was helping to make a sandpainting at the ceremony when my father came in and got me outside	Ni sandpainting bat egiten laguntzen ari nintzen zeremonian, aita sartu eta kanpora atera nintzenean
I see that he merely pigeon-holed the letter that I sent to him	Ikusten dut berari bidali nion gutuna pigeon-holed hutsa dela.
last winter we ousted our foremost leader.	joan den neguan gure lider garrantzitsuena garaitu genuen.
the puppy's belly bulges as it laps up the milk	kumeak sabela ponpatzen du esnearen gainera erortzen den bitartean
the Navajo Tribe advanced only after some of the people went to school	Navajo tribuak pertsona batzuk eskolara joan ondoren egin zuen aurrera
I wash my armpits daily but I keep getting B.O.	Egunero garbitzen ditut nire besapeak, baina B.O. jasotzen jarraitzen dut.
I can't see why I can't lift it	Ezin dut ikusi zergatik ezin dudan altxatu
I I want an apple	Sagar bat nahi dut
I want some more ice cream	Izozki pixka bat gehiago nahi dut
give me some more berries!	eman baia gehiago!
let's play like we're the teacher	maisua garen bezala jolastuko gara
when we were children we used to play like we were the teacher.	haurrak ginenean, maisua bagina bezala jolasten ginen.
there's another log in the sheep corral	beste erregistro bat dago ardi-eskortan
there are some more logs in the sheep corral	beste enbor batzuk daude ardi-eskortan
the baby wants some more milk	haurrak esne gehiago nahi du
my older bother sits calling for another beer.	nire bother zaharra beste garagardo bat eskatuz esertzen da.
this trader has a lot of money. I wish his money were mine	trader honek diru asko du. Dirua nirea izatea nahi dut
I wish I could see Mexico	Mexiko ikusi nahi dut
I wish that one could go up on top of that rock and go to sleep	Arroka horren gainean igo eta lotara joatea nahi dut
I wish you'd take me to town tomorrow	Bihar hirira eramatea nahi dut
I wish you'd help me	Lagunduko didazula espero dut
I wish I had some ice cream	Izozki batzuk izan nahiko nituzke
I wish that I were rich	Aberatsa izatea nahi dut
I wish you could understand English	Ingelesa ulertzea nahi dut
I wish you were fat	Gizena egotea nahi dut
I wish you were tall	Altuak izatea nahi dut
I wish that you would hold this ladder for me	Eskailera hau geldiaraztea nahi dut
I wish the watermelons were ripe	Sandiak helduta egotea nahi dut
my mother herds everyday. One of you help her!	amak egunero agintzen du. Zuetako batek lagunduko dio!
I branded the horse three days before it died	Zaldia hil baino hiru egun lehenago markatu nuen
I bought a car just as it was about to fall apart.	Bereiz erortzear nengoen auto bat erosi nuen.
don't eat these beans	ez dute babarrun hauek jaten
I forgot to close the gate. I hope the bull doesn't get into the field tonight.	Atea ixtea ahaztu zitzaidan. Gaur gauean zezena zelaira ez iristea espero dut.
once a long time ago a snake bit me.	aspaldian, suge batek jo egin ninduen.
my grandfather seldom works since he got old	nire aitonak nekez egiten du lan zahartu zenetik
at times I have no money	batzuetan ez dut dirurik
my older brother gets drunk sometimes.	nire anaia zaharrena batzuetan haserretu egiten da.
I don't work at Window Rock anymore. I'm working elsewhere.	Ez dut Window Rock-en lan egiten. Beste leku batzuetan ari naiz lanean.
the Navajo people live differently nowadays.	Navajo familia beste era batera bizi da gaur egun.
in some places there's a big pinyon nut crop.	leku batzuetan pinazi-uzta handia dago.
we formed a silversmithing association.	Silversmithing elkartea osatzen dugu.
not a one of these tires is any good	pneumatiko hauetako bat ez da edozein ona
my grandmother does nothing by way of recreation	amonak ez du ezer egiten jolasaren bidez
I don't understand a single word of Spanish	Ez dut ulertzen espainierazko hitz bakar bat
not many years ago there was not a single white man here	duela urte asko ez zegoen gizon zuri bakar bat hemen
my grandfather can't read a single thing	aitonak ezin du gauza bakar bat irakurri
twisted bracelet	eskumuturreko bihurritua
bracelet with sets	jokodun eskumuturrekoa
cylindrical bracelet	eskumuturreko zilindrikoa
wide bracelet	eskumuturreko zabala
copper bracelet	kobrezko eskumuturrekoa
double ridged bracelet	malguki bikoitzeko eskumuturrekoa
four or five ridged bracelet.	lau edo bost besoko giltzapetuta.
I wish I were drinking a beer	Garagardo bat edaten egotea nahi dut
I wish I had some pop on hand	Pop pixka bat izan nahi dut eskuan
jealousy	zeloak
to strike it	horretarako
lightning struck the cottonwood tree that stood by the road	Rayok errepidearen ondoan zegoen kotoizko zurezko zuhaitza jo zuen
it is said that some white man was struck by lightning yesterday.	atzo tximistak gizon zuriren bat jo zuela esaten da.
I dug under a rock buried on the road and with difficulty I rolled it aside.	Bidean lurperatutako arroka baten azpian egin nuen zuloa, eta nekez egin nuen alde batean.
I saw my burro rolling around in the ash pile this morning	Ikusi nuen nire astoa errauts-pilan inguruan biraka gaur goizean
my dog's asleep on the ash heap.	nire txakurra errauts-piloan lo dago.
gray soil-blower.	gris soil-blower.
Mexican earthenware.	Baxera mexikarra.
in some places the road is high centered.	leku batzuetan, bidea oso zentratua da.
it usually rains a bit in the morning	normalean, goizean euri pixka bat egiten du
I usually carry a gun	Normalean arma bat daramat
the lambs are usually fat in the fall	arkumeak lodiak izaten dira erortzean
the baby usually goes to sleep at noon	normalean, eguerdian egingo du lo
people usually help one another with the spring planting.	Normalean, pertsonek elkarri laguntzen diote udaberriko ereintzarekin.
yesterday in Gallup some bald headed guy came up to me	atzo, Gallupen, kaliboren bat hurbildu zitzaidan
he came to a certain river	ibai jakin batera
my cousin married a certain young lady	lehengusua gazte batekin ezkondu zen
it occurs to me that I'm talking to you and you're asleep.	gertatzen zait hitz egiten ari naizela eta lo zaudela.
Mmm: it's delicious	Mmm: zoragarria da
sheep really like young tender tumbleweeds.	ardiak benetan tumblewed gazte samur gisa.
that book costs thirty two cents	liburua hogeita hamabi zentimokoa dela
there are not many cartridges left	ez dago kartutxo askorik
I work hard but I do not receive much pay.	Lan gogorra, baina ez dut ordainketa handirik jasotzen.
well thank you!	Eskerrik asko!
a thousand times	mila aldiz
one hundred thousand	ehun mila
one thousand and one	mila eta bat
one hundred thousand and one	ehun mila eta bat
two thousand	bi mila
three thousand	hiru mila
four thousand	lau mila milioi
five thousand	bost mila
nine hundred and ninety nine thousand nine hundred and ninety nine.	bederatziehun eta laurogeita hemeretzi mila bederatziehun eta laurogeita hemeretzi.
a million times.	milioi bat aldiz.
I ran out of ammunition so I knocked the bear over with my gun.	Muniziorik gabe geratu nintzen, beraz, hartza jo nuen nire pistolarekin.
the burro nearly kicked me over	astoak ia astindu ninduen
my uncle kicked the chair over when he got drunk.	nire osabak aulkia patentatu zuen mozkortu zenean.
chicken egg.	oilasko-arrautza.
I set the bottles of soda pop on the table but they tipped over.	Pop zopako botilak mahaian jarri nituen, baina irauli egin ziren.
I leaned the flour up and presently it toppled over.	Irina gorantz makurtu eta, gaur egun, goitik behera bota nuen.
I came upon an old pinetree and I pushed it over	Pinetree zahar baten gainera etorri nintzen eta
I went to work on the old tree snag that stood on the canyon brink and toppled it over.	Arroilaren ertzean zegoen zuhaitzaren oin zaharrean hasi nintzen lanean eta bota egin zuen.
my car is hard to drive	nire autoa gidatzen zaila da
what's that gray thing over there alongside the road?	Zer gauza gris dago errepidearen ondoan?
last night I saw fire moving around my grandmother's hogan	anoche ikusi nuen sua nire amonaren suaren inguruan mugitzen
I'm going to Ganado next Sunday.	Ganadura noa datorren igandean.
I was sitting in the hogan when my father's gloves fell on me.	Ni etxean eserita nengoen aitaren eskularruak nire gainera erori zirenean.
a white man for whom we enjoyed working passed away ten days ago.	lanean gozatzen ari garen gizon zuri bat duela hamar egun hil zen.
twenty one	Hogeita bat
twenty two	hogeita bi hogeita bi
twenty three	hogeita hiru
twenty four	hogeita lau
twenty five	hogeita bost
twenty six	hogeita sei
twenty seven	hogeita zazpi
twenty eight	hogeita zortzi
twenty nine.	hogei eta bederatzi.
I set out some milk for the cat and it was sour so I took it back.	Esne pixka bat jarri nion katuari, eta garratza zen; beraz, itzuli egin nuen.
I'm teaching myself silversmithing	Niri silversmithing irakasten ari naiz
I sure wish I could take some exercise..	Ariketaren bat egitea nahiko nuke...
White Corn Boy	White Corn Boy
White Corn Girl.	White Corn Girl.
Yellow Corn Boy	Horia Corn Boy
Yellow Corn Girl.	Horia Corn Girl.
it clouded up and rained again	lainotu eta berriro euria egin zuen
t	t
Columbus sailed for a long time to reach our land	Columbus-ek denbora luzean nabigatu zuen gure lurraldera iristeko
we had a long period of cold weather last winter	aurreko neguan hotz handia izan genuen
I hauled a lot of wood last fall and it didn't run out for a long time.	Udazkenean, zur asko garraiatu nuen, eta ez zen denbora askoan agortu.
a lamb was sacrificed to God	arkume bat hil zioten Jainkoari
I dilly-dallied around and missed the train	Nik dilly-dallied inguruan eta trena galdu nuen
quit fooling around:	inguruan engainatzeari uztea:
I set the	Seta
I leaned a ladder against the building but it toppled over	Eskailera bat makurtu nuen eraikinaren kontra, baina goitik behera erori zen
I stood the sack of apples up in a leaning position but it tipped over.	Sagarrondo-zakua posizio inklinatuan gelditu nintzen, baina gainean okertu zen.
the pine tree fell across the road in the wind.	pinua haizearen gainera erori zen.
a Hopi made a sacrifice to a snake	Hopi batek sakrifizio bat egin zion suge bati
a bolt of lightning struck down one of my cattle.	tximista batek nire abereetako bat bota zuen.
I see that my tent blew over last night.	Ikusten dut nire dendak ilunabarrean jo zuela.
twenty cents	hogei zentimo
two bits	bi bit
we buy shoes in pairs.	zapatak binaka erosten ditugu.
I'm a twin	Bikia naiz
twin lambs.	arkume bikiak.
twelve bits.	hamabi bit.
big gray tarantula	tarantula gris handia
black tarantula	tarantula beltza
red tarantula.	tarantula gorria.
when I was out hunting I was standing beneath a pinetree and snow fell down on me.	ehizatik kanpo zegoenean, zutik zegoen pinetree baten azpian, eta elurra nire gainera erori zen.
things that live on the surface of the water	uraren azalean bizi diren gauzak
last night I saw my older brother in a very drunken condition	anoche, anaia zaharrena ikusi nuen oso baldintza lausoan
we two will go to Gallup and get drunk	bi Gallupera joan eta mozkortu
we get drunk every time we go to Gallup	mozkortu egiten gara Gallupera joaten garen bakoitzean
tbere's a cloud drifting about on top of the mountain	tbere hodeia mendi-tontorraren gainetik doa
at the rodeo my older brother rode a bucking bull.	nire anaia zaharrenak zezen-postontzi bat zamalkatu zuen rodeoan.
my father just sits shifting his eyes about because he has a stiff neck	nire aitak begiak aldatzen ditu, lepo zurruna duelako
the eagle glides by just holding its wings open.	arrano irristatu egiten da hegoak irekita daudela.
the liquor you have in your pocket sloshes around quite audibly	poltsikoan duzun likoreak inguruan nahiko nabarmen okertzen du
I was on my way back last night by bicycle	Itzultzeko bidean nengoen, anoche bizikletaz
I hung this whip here to be carried behind the cattle.	Ganaduarentzako harpe hau zintzilikatu nuen hemen.
another two	beste bi
another three	beste hiru
another four	beste lau
another five	beste bost
another six	beste batzuk
another seven	beste zazpi
another eight	beste zortzi
another nine	beste bederatzi
another ten	beste hamar
another twenty	bestea hogei
I had no trouble turning around in the middle of the road.	Ez zuen arazorik errepidearen erdian buelta emateko.
it's becoming cold again	hotz bihurtzen ari da berriro
I'm getting sick again.	Berriro gaixotzen ari naiz.
as the schoolbus draws near I'm in a frenzy as I look in vain for my coat.	Schoolbusa gerturatzen ari zaidanez, frenesia egiten ari naiz, eta alferrik begiratzen dut nire babespean.
I was turning around on my rump under a juniper  when I stuck my hand into a cactus.	Inguruan biraka nengoen motxilan ipurdi baten azpian, eskua kaktus batean itsatsita.
give me some more lambs.	arkume batzuk gehiago ematen dizkidate.
as far as another place	beste leku batera
in another direction	beste norabide batean
the only thing the baby likes is to be wheeled around.	haurrari gustatzen zaion gauza bakarra inguruan ibiltzea da.
I turned my car around in the middle of the road	Nire autoa errepidearen inguruan biratu nuen
follow this wagon track! If it gives out you can turn around at the trading post	apustu-pista honi jarraitu! Hori eginez gero, itzulia eman dezakezu trading postuan
in the spring the surface of the earth will again become green.	udaberrian, lurraren azala berriz ere berdea izango da.
next Saturday	hurrengo larunbata
next Monday	hurrengo astelehenean
next Tuesday	hurrengo asteartean
next Wednesday	datorren asteazkenean
next Thursday	hurrengo osteguna
next Friday	datorren ostiralean
next Sunday.	datorren igandean.
on the flat there is a colt running around followed by a trail of dust.	zoruan moxal bat dago inguruan korrika, eta, ondoren, hauts-arrasto bat.
this pinetree leans over to one side	pinetree hori alde batera makurtzen da
my father has a transverse fracture of his leg	nire aitak hankako zeharkako haustura du
the mobile home in which I live is fourteen feet wide.	bizi naizen etxe mugikorra hamalau oin zabal da.
I set the .	... ezarri nuen.
